,latitude,longitude,timestamp,value,pollutant,date
2056629,41.63528,-0.89361,2020-06-05 22:00:00+00:00,250.0,co,2020-06-05 22:00:00+00:00
2056737,50.748238,2.259784,2017-01-24 01:00:00+00:00,860.0,co,2017-01-24 01:00:00+00:00
2056953,28.5512,77.273575,2020-06-11 02:00:00+00:00,940.0,co,2020-06-11 02:00:00+00:00
2057064,28.450125,77.026306,2020-06-11 01:45:00+00:00,70.0,co,2020-06-11 01:45:00+00:00
2057356,26.210535,78.171,2020-05-29 13:15:00+00:00,560.0,co,2020-05-29 13:15:00+00:00
2057551,22.06047,88.10973,2020-01-27 07:45:00+00:00,0.0,co,2020-01-27 07:45:00+00:00
2058289,16.802639,75.722694,2020-06-10 21:30:00+00:00,730.0,co,2020-06-10 21:30:00+00:00
2058624,28.60909,77.03254,2020-06-11 01:30:00+00:00,730.0,co,2020-06-11 01:30:00+00:00
2059265,25.599485,85.11366,2020-06-11 01:30:00+00:00,450.0,co,2020-06-11 01:30:00+00:00
2059464,22.568731,88.279724,2020-06-08 09:30:00+00:00,200.0,co,2020-06-08 09:30:00+00:00
2060529,38.66458,16.08024,2020-06-04 02:00:00+00:00,273.77686,co,2020-06-04 02:00:00+00:00
2060574,40.48861,17.22583,2020-06-10 22:00:00+00:00,310.0,co,2020-06-10 22:00:00+00:00
2060980,40.485847,16.496208,2020-06-10 23:00:00+00:00,212.0,co,2020-06-10 23:00:00+00:00
2061433,41.992,21.423,2018-10-13 21:00:00+00:00,1409.0,co,2018-10-13 21:00:00+00:00
2062882,41.164444,-8.589444,2020-06-10 22:00:00+00:00,419.0,co,2020-06-10 22:00:00+00:00
2064188,34.0667,-117.7506,2020-06-10 23:00:00+00:00,0.22,co,2020-06-10 23:00:00+00:00
2064477,40.11109,-83.06538,2020-06-10 17:00:00+00:00,0.2,co,2020-06-10 17:00:00+00:00
2064578,35.3313,-119.0,2020-06-11 00:00:00+00:00,0.16,co,2020-06-11 00:00:00+00:00
2064832,39.645,-119.842,2017-01-19 16:00:00+00:00,0.9,co,2017-01-19 16:00:00+00:00
2064891,37.9383,-122.025,2020-06-11 00:00:00+00:00,0.25,co,2020-06-11 00:00:00+00:00
2065142,44.52839,-72.86897,2020-06-11 00:00:00+00:00,0.07,co,2020-06-11 00:00:00+00:00
2065302,33.92506,-117.95258,2020-06-10 23:00:00+00:00,0.19,co,2020-06-10 23:00:00+00:00
2065401,28.5997,-81.3628,2020-06-08 23:00:00+00:00,0.6,co,2020-06-08 23:00:00+00:00
2065587,61.20586,-149.8246,2020-06-10 23:00:00+00:00,0.2,co,2020-06-10 23:00:00+00:00
2066361,12.1696,-68.99,2020-06-11 01:00:00+00:00,0.019,o3,2020-06-11 01:00:00+00:00
2066523,55.694206,12.088899,2017-09-15 19:00:00+00:00,0.0,o3,2017-09-15 19:00:00+00:00
2066596,50.428997,4.4586806,2017-07-20 22:00:00+00:00,30.5,o3,2017-07-20 22:00:00+00:00
2066679,29.7128,118.3057,2018-10-13 21:00:00+00:00,19.0,o3,2018-10-13 21:00:00+00:00
2066720,32.177124,34.935726,2019-04-03 21:00:00+00:00,0.0136,o3,2019-04-03 21:00:00+00:00
2066832,-12.026111,-76.91861,2018-10-13 21:00:00+00:00,24.07,o3,2018-10-13 21:00:00+00:00
2066849,24.952785,121.20399,2020-06-11 01:00:00+00:00,0.011,o3,2020-06-11 01:00:00+00:00
2066890,22.564137,120.42531,2020-06-11 01:00:00+00:00,0.021,o3,2020-06-11 01:00:00+00:00
2067044,39.967262,32.86283,2018-10-13 21:00:00+00:00,36.0,o3,2018-10-13 21:00:00+00:00
2067061,-12.070528,-77.04317,2020-06-11 01:00:00+00:00,47.75,o3,2020-06-11 01:00:00+00:00
2067137,25.179667,121.68988,2020-06-11 01:00:00+00:00,0.008,o3,2020-06-11 01:00:00+00:00
2067179,32.07553,34.82073,2019-04-03 21:00:00+00:00,0.0148,o3,2019-04-03 21:00:00+00:00
2067194,59.49444,25.93059,2020-06-11 02:00:00+00:00,14.4779,o3,2020-06-11 02:00:00+00:00
2067504,48.724445,15.5002775,2020-06-10 18:00:00+00:00,42.004,o3,2020-06-10 18:00:00+00:00
2067975,46.62668,14.299203,2016-12-12 09:00:00+00:00,1.0,o3,2016-12-12 09:00:00+00:00
2068176,-32.798332,151.66,2020-06-11 00:00:00+00:00,0.005,o3,2020-06-11 00:00:00+00:00
2068669,43.268208,26.938438,2020-06-11 00:00:00+00:00,43.94,o3,2020-06-11 00:00:00+00:00
2068793,42.63719,23.243864,2020-06-11 00:00:00+00:00,90.59,o3,2020-06-11 00:00:00+00:00
2069953,53.5936,-116.3928,2020-06-11 00:00:00+00:00,0.04,o3,2020-06-11 00:00:00+00:00
2070334,43.64543,-79.38908,2020-04-06 19:00:00+00:00,0.031,o3,2020-04-06 19:00:00+00:00
2070606,57.1889,-111.6406,2020-06-11 00:00:00+00:00,0.013,o3,2020-06-11 00:00:00+00:00
2070676,53.5028,-113.6111,2020-06-11 00:00:00+00:00,0.033,o3,2020-06-11 00:00:00+00:00
2071647,50.28583,-107.81689,2020-06-11 00:00:00+00:00,0.044,o3,2020-06-11 00:00:00+00:00
2072090,50.007305,14.445933,2020-06-11 00:00:00+00:00,63.0,o3,2020-06-11 00:00:00+00:00
2072234,50.789646,15.319683,2020-06-10 23:00:00+00:00,81.0,o3,2020-06-10 23:00:00+00:00
2072545,52.99875,11.73846,2020-06-11 00:00:00+00:00,76.4,o3,2020-06-11 00:00:00+00:00
2072590,51.33767,6.640242,2020-06-11 00:00:00+00:00,40.64,o3,2020-06-11 00:00:00+00:00
2072595,50.048397,10.232076,2020-06-11 00:00:00+00:00,57.81,o3,2020-06-11 00:00:00+00:00
2072673,52.44081,10.81638,2020-06-11 00:00:00+00:00,73.0,o3,2020-06-11 00:00:00+00:00
2072788,43.25612,-5.77594,2020-06-10 10:00:00+00:00,44.0,o3,2020-06-10 10:00:00+00:00
2072813,40.384724,-3.718611,2018-01-01 23:00:00+00:00,54.63,o3,2018-01-01 23:00:00+00:00
2072815,39.509445,-0.41777778,2020-06-10 21:00:00+00:00,75.0,o3,2020-06-10 21:00:00+00:00
2072842,40.054165,-0.46833333,2020-06-10 21:00:00+00:00,40.0,o3,2020-06-10 21:00:00+00:00
2072914,43.34639,-4.06417,2020-06-10 01:00:00+00:00,33.0,o3,2020-06-10 01:00:00+00:00
2072922,37.975555,-1.2308333,2020-06-05 22:00:00+00:00,51.0,o3,2020-06-05 22:00:00+00:00
2072981,41.28833,-0.32667,2019-12-24 17:00:00+00:00,0.0,o3,2019-12-24 17:00:00+00:00
2072985,41.556114,2.0074012,2020-06-05 22:00:00+00:00,73.0,o3,2020-06-05 22:00:00+00:00
2073042,41.64222,-0.86194,2020-06-04 02:00:00+00:00,74.89,o3,2020-06-04 02:00:00+00:00
2073045,41.443985,2.2378752,2020-06-04 02:00:00+00:00,47.0,o3,2020-06-04 02:00:00+00:00
2073068,36.79449,-5.53162,2019-12-24 17:00:00+00:00,0.0,o3,2019-12-24 17:00:00+00:00
2073070,41.958675,3.2128544,2020-06-05 22:00:00+00:00,105.0,o3,2020-06-05 22:00:00+00:00
2073178,37.78444,-3.81032,2020-06-05 22:00:00+00:00,100.0,o3,2020-06-05 22:00:00+00:00
2073197,43.42083,-3.84111,2020-06-08 01:00:00+00:00,51.0,o3,2020-06-08 01:00:00+00:00
2073266,41.932777,-4.47,2019-10-21 10:00:00+00:00,0.0,o3,2019-10-21 10:00:00+00:00
2073272,41.91614,0.191101,2020-06-10 01:00:00+00:00,40.25,o3,2020-06-10 01:00:00+00:00
2073276,40.11922,-3.83279,2020-06-04 02:00:00+00:00,79.0,o3,2020-06-04 02:00:00+00:00
2073424,61.86111,24.28333,2020-06-11 01:00:00+00:00,43.18731,o3,2020-06-11 01:00:00+00:00
2073506,48.82861,2.3602786,2020-06-10 22:00:00+00:00,48.0,o3,2020-06-10 22:00:00+00:00
2073604,49.696674,2.8011358,2020-06-10 23:00:00+00:00,47.9,o3,2020-06-10 23:00:00+00:00
2073607,44.10619,3.0721755,2019-02-12 14:00:00+00:00,75.0,o3,2019-02-12 14:00:00+00:00
2073917,45.52598,4.8754086,2016-12-05 01:00:00+00:00,0.0,o3,2016-12-05 01:00:00+00:00
2073950,50.670017,3.076559,2017-07-18 20:00:00+00:00,134.13,o3,2017-07-18 20:00:00+00:00
2074132,46.802216,4.4175014,2020-06-10 23:00:00+00:00,73.6,o3,2020-06-10 23:00:00+00:00
2074168,48.89167,2.346669,2020-06-10 23:00:00+00:00,50.8,o3,2020-06-10 23:00:00+00:00
2074184,46.143158,-0.39604205,2020-06-11 00:00:00+00:00,53.5,o3,2020-06-11 00:00:00+00:00
2074254,45.731716,4.9802957,2018-09-27 06:00:00+00:00,4.2,o3,2018-09-27 06:00:00+00:00
2074320,47.787712,-0.44404444,2020-06-11 00:00:00+00:00,42.2,o3,2020-06-11 00:00:00+00:00
2074643,43.92537,4.265812,2020-06-10 21:00:00+00:00,67.7,o3,2020-06-10 21:00:00+00:00
2074796,45.367794,4.8051515,2020-06-10 23:00:00+00:00,43.4,o3,2020-06-10 23:00:00+00:00
2075388,55.79216,-3.2429,2020-06-11 01:00:00+00:00,72.0,o3,2020-06-11 01:00:00+00:00
2076439,31.62,74.87651,2020-06-11 01:30:00+00:00,0.0,o3,2020-06-11 01:30:00+00:00
2076984,28.695381,77.18166,2020-06-11 01:00:00+00:00,14.5,o3,2020-06-11 01:00:00+00:00
2077072,29.966942,76.87588,2020-06-10 16:15:00+00:00,21.31,o3,2020-06-10 16:15:00+00:00
2077563,12.21041,76.37376,2020-06-10 22:15:00+00:00,27.52,o3,2020-06-10 22:15:00+00:00
2078208,21.800499,83.8397,2020-06-06 18:00:00+00:00,44.26,o3,2020-06-06 18:00:00+00:00
2080068,45.17577,7.5602,2020-06-10 23:00:00+00:00,11.0,o3,2020-06-10 23:00:00+00:00
2080209,45.760834,11.736667,2020-06-10 21:00:00+00:00,66.0,o3,2020-06-10 21:00:00+00:00
2080230,44.5,11.286111,2020-06-10 21:00:00+00:00,20.0,o3,2020-06-10 21:00:00+00:00
2080961,45.66423,8.15981,2020-06-10 23:00:00+00:00,50.0,o3,2020-06-10 23:00:00+00:00
2081162,45.160557,10.795556,2020-06-10 22:00:00+00:00,54.665474,o3,2020-06-10 22:00:00+00:00
2081274,40.553333,8.324722,2020-06-10 18:00:00+00:00,59.5414,o3,2020-06-10 18:00:00+00:00
2082331,19.2669,-98.886,2019-05-07 19:00:00+00:00,0.056,o3,2019-05-07 19:00:00+00:00
2084630,40.233055,-7.301944,2020-06-11 00:00:00+00:00,40.0,o3,2020-06-11 00:00:00+00:00
2084814,41.232224,-8.713056,2019-12-24 16:00:00+00:00,0.0,o3,2019-12-24 16:00:00+00:00
2085011,38.076942,-8.798611,2019-12-30 06:00:00+00:00,129.0,o3,2019-12-30 06:00:00+00:00
2085171,44.31237,28.62311,2020-06-11 01:00:00+00:00,27.675604,o3,2020-06-11 01:00:00+00:00
2085570,46.113052,24.229443,2020-06-11 01:00:00+00:00,13.927402,o3,2020-06-11 01:00:00+00:00
2085963,56.0475,12.69084,2020-05-12 08:00:00+00:00,70.54,o3,2020-05-12 08:00:00+00:00
2086418,14.683085,100.87514,2020-06-11 00:00:00+00:00,0.004,o3,2020-06-11 00:00:00+00:00
2086690,13.668461,100.50581,2019-09-18 02:00:00+00:00,0.004,o3,2019-09-18 02:00:00+00:00
2087163,26.2992,-81.72,2020-06-08 23:00:00+00:00,0.02,o3,2020-06-08 23:00:00+00:00
2087551,29.1092,-80.9939,2018-06-11 11:00:00+00:00,0.007,o3,2018-06-11 11:00:00+00:00
2087571,37.10258,-107.87022,2020-03-26 18:00:00+00:00,0.048,o3,2020-03-26 18:00:00+00:00
2088176,40.870438,-73.992,2020-06-11 00:00:00+00:00,0.03,o3,2020-06-11 00:00:00+00:00
2088197,39.144802,-119.76641,2020-06-11 00:00:00+00:00,0.028,o3,2020-06-11 00:00:00+00:00
2088689,42.8944,-85.8528,2020-06-11 00:00:00+00:00,0.041,o3,2020-06-11 00:00:00+00:00
2089891,36.060444,-112.107025,2020-06-11 00:00:00+00:00,0.039,o3,2020-06-11 00:00:00+00:00
2090140,42.4669,-87.8103,2020-06-11 00:00:00+00:00,0.011,o3,2020-06-11 00:00:00+00:00
2090495,40.244953,-88.18818,2020-06-11 00:00:00+00:00,0.032,o3,2020-06-11 00:00:00+00:00
2090627,43.917953,-69.2608,2020-06-11 00:00:00+00:00,0.026,o3,2020-06-11 00:00:00+00:00
2090635,35.36639,-120.8426,2020-06-11 00:00:00+00:00,0.023,o3,2020-06-11 00:00:00+00:00
2091156,39.52192,-119.79544,2020-06-11 00:00:00+00:00,0.036,o3,2020-06-11 00:00:00+00:00
2091584,39.0828,-84.1441,2020-06-11 00:00:00+00:00,0.054,o3,2020-06-11 00:00:00+00:00
2091953,44.351665,-68.22722,2020-06-11 00:00:00+00:00,0.036,o3,2020-06-11 00:00:00+00:00
2092576,34.906082,-95.79413,2020-06-11 00:00:00+00:00,0.036,o3,2020-06-11 00:00:00+00:00
2092823,39.85567,-83.99773,2020-06-11 00:00:00+00:00,0.058,o3,2020-06-11 00:00:00+00:00
2093038,38.3108,-122.295,2018-05-14 18:00:00+00:00,0.024,o3,2018-05-14 18:00:00+00:00
2093321,33.920757,-116.85842,2020-06-10 23:00:00+00:00,0.063,o3,2020-06-10 23:00:00+00:00
2093507,39.2344,-121.0556,2020-05-31 19:00:00+00:00,0.011,o3,2020-05-31 19:00:00+00:00
2093537,46.0481,-89.6536,2020-06-11 00:00:00+00:00,0.031,o3,2020-06-11 00:00:00+00:00
2093983,41.240536,-80.66276,2020-06-11 00:00:00+00:00,0.029,o3,2020-06-11 00:00:00+00:00
2094414,37.8148,-122.2824,2020-06-11 00:00:00+00:00,0.016,o3,2020-06-11 00:00:00+00:00
2094580,38.8795,-80.8477,2020-06-10 20:00:00+00:00,0.024,o3,2020-06-10 20:00:00+00:00
2094685,40.204433,-109.35321,2020-06-11 00:00:00+00:00,0.042,o3,2020-06-11 00:00:00+00:00
2094792,34.0144,-84.6075,2020-06-10 23:00:00+00:00,0.019,o3,2020-06-10 23:00:00+00:00
2094796,39.934444,-75.12529,2020-06-11 00:00:00+00:00,0.03,o3,2020-06-11 00:00:00+00:00
2094980,34.66959,-118.13069,2020-06-10 23:00:00+00:00,0.052,o3,2020-06-10 23:00:00+00:00
2095198,43.746944,-101.94111,2020-06-10 23:00:00+00:00,0.035,o3,2020-06-10 23:00:00+00:00
2095240,39.310833,-76.47444,2020-06-11 00:00:00+00:00,0.037,o3,2020-06-11 00:00:00+00:00
2095646,36.0603,-86.2861,2020-06-11 00:00:00+00:00,0.047,o3,2020-06-11 00:00:00+00:00
2095736,44.952,-68.6477,2016-06-09 04:00:00+00:00,0.013,o3,2016-06-09 04:00:00+00:00
2095820,34.106678,-117.27406,2020-06-10 23:00:00+00:00,0.085,o3,2020-06-10 23:00:00+00:00
2095899,38.508114,-82.6593,2020-06-11 00:00:00+00:00,0.037,o3,2020-06-11 00:00:00+00:00
2096084,45.6166,-122.5166,2019-10-15 23:00:00+00:00,0.024,o3,2019-10-15 23:00:00+00:00
2096724,48.52059,-122.61428,2020-05-21 17:00:00+00:00,0.032,o3,2020-05-21 17:00:00+00:00
2097091,42.4308,-83.0008,2020-06-11 00:00:00+00:00,0.035,o3,2020-06-11 00:00:00+00:00
2097745,38.5231,-78.4347,2020-06-11 00:00:00+00:00,0.03,o3,2020-06-11 00:00:00+00:00
2097865,30.0494,-90.6367,2020-06-11 00:00:00+00:00,0.055,o3,2020-06-11 00:00:00+00:00
2098211,29.8942,-93.9875,2020-06-10 14:00:00+00:00,0.033,o3,2020-06-10 14:00:00+00:00
2099327,39.9544,-94.849,2020-06-11 00:00:00+00:00,0.049,o3,2020-06-11 00:00:00+00:00
2100226,38.901318,-90.14621,2020-06-11 00:00:00+00:00,0.033,o3,2020-06-11 00:00:00+00:00
2100680,41.8403,-71.3617,2020-06-08 20:00:00+00:00,0.034,o3,2020-06-08 20:00:00+00:00
2100796,29.7644,-95.0781,2020-06-10 14:00:00+00:00,0.022,o3,2020-06-10 14:00:00+00:00
2101727,48.218056,20.703058,2020-06-11 01:00:00+00:00,5.835971,no2,2020-06-11 01:00:00+00:00
2101755,25.06895,121.481026,2020-06-11 01:00:00+00:00,0.026,no2,2020-06-11 01:00:00+00:00
2101774,44.202,17.8,2017-10-25 21:00:00+00:00,22.0,no2,2017-10-25 21:00:00+00:00
2101790,50.711704,5.1031585,2020-06-11 01:00:00+00:00,13.5,no2,2020-06-11 01:00:00+00:00
2101792,54.883614,23.835835,2020-06-10 23:00:00+00:00,8.415,no2,2020-06-10 23:00:00+00:00
2101878,31.9438,117.266,2018-10-13 21:00:00+00:00,50.0,no2,2018-10-13 21:00:00+00:00
2101879,43.848,18.364,2018-10-13 21:00:00+00:00,57.0,no2,2018-10-13 21:00:00+00:00
2101919,53.34722,-6.266667,2018-04-30 17:00:00+00:00,61.52556,no2,2018-04-30 17:00:00+00:00
2101925,47.40699,9.394312,2020-06-11 01:00:00+00:00,2.1053,no2,2020-06-11 01:00:00+00:00
2101982,50.46519,3.9397144,2020-06-11 01:00:00+00:00,12.0,no2,2020-06-11 01:00:00+00:00
2102082,45.764946,16.00647,2020-06-09 07:00:00+00:00,11.6,no2,2020-06-09 07:00:00+00:00
2102305,-11.863253,-77.074135,2018-10-13 20:00:00+00:00,30.49,no2,2018-10-13 20:00:00+00:00
2102319,40.19542,29.2054,2017-10-09 14:00:00+00:00,27.0,no2,2017-10-09 14:00:00+00:00
2102439,41.466797,41.49073,2018-10-13 21:00:00+00:00,34.0,no2,2018-10-13 21:00:00+00:00
2102505,31.90392,34.89609,2019-04-03 21:00:00+00:00,0.0127,no2,2019-04-03 21:00:00+00:00
2102538,0.3,47.7103888888889,2019-12-31 12:00:00+00:00,25.0,no2,2019-12-31 12:00:00+00:00
2102541,40.48972,27.97861,2018-10-13 20:00:00+00:00,2.0,no2,2018-10-13 20:00:00+00:00
2102621,30.9431,118.7175,2018-10-13 21:00:00+00:00,34.0,no2,2018-10-13 21:00:00+00:00
2102679,36.71414,36.22392,2018-10-13 21:00:00+00:00,7.0,no2,2018-10-13 21:00:00+00:00
2102694,32.3061,118.3158,2018-10-13 21:00:00+00:00,32.0,no2,2018-10-13 21:00:00+00:00
2102746,51.092,4.3801036,2020-06-11 01:00:00+00:00,24.5,no2,2020-06-11 01:00:00+00:00
2102756,40.671783,36.561634,2018-10-13 21:00:00+00:00,23.0,no2,2018-10-13 21:00:00+00:00
2102814,47.05917,15.016667,2020-06-10 18:00:00+00:00,2.966038,no2,2020-06-10 18:00:00+00:00
2102984,48.17501,16.363083,2016-12-12 09:00:00+00:00,19.0,no2,2016-12-12 09:00:00+00:00
2102987,48.23584,16.303076,2016-12-12 09:00:00+00:00,9.0,no2,2016-12-12 09:00:00+00:00
2103169,48.25833,13.040034,2016-12-12 09:00:00+00:00,24.0,no2,2016-12-12 09:00:00+00:00
2103177,47.459686,9.640553,2020-06-10 18:00:00+00:00,33.309998,no2,2020-06-10 18:00:00+00:00
2103346,48.203037,16.434587,2016-12-12 09:00:00+00:00,31.0,no2,2016-12-12 09:00:00+00:00
2103489,47.21025,14.824448,2016-12-12 09:00:00+00:00,60.0,no2,2016-12-12 09:00:00+00:00
2103664,47.06971,15.404131,2016-12-12 09:00:00+00:00,63.0,no2,2016-12-12 09:00:00+00:00
2103686,48.20306,16.43455,2020-06-10 18:00:00+00:00,23.250572,no2,2020-06-10 18:00:00+00:00
2103811,48.17998,14.545611,2016-12-12 09:00:00+00:00,15.0,no2,2016-12-12 09:00:00+00:00
2104088,-32.195,150.67361,2020-06-11 00:00:00+00:00,0.002,no2,2020-06-11 00:00:00+00:00
2104303,43.268208,26.938438,2020-06-11 00:00:00+00:00,8.04,no2,2020-06-11 00:00:00+00:00
2105586,53.5472,-113.3681,2020-06-11 00:00:00+00:00,0.001,no2,2020-06-11 00:00:00+00:00
2106289,50.195362,15.846376,2020-06-11 00:00:00+00:00,6.3,no2,2020-06-11 00:00:00+00:00
2106380,49.67179,18.35107,2020-06-11 00:00:00+00:00,12.2,no2,2020-06-11 00:00:00+00:00
2106805,49.67895,12.159361,2020-06-11 00:00:00+00:00,10.56,no2,2020-06-11 00:00:00+00:00
2106809,51.403004,7.208572,2020-06-11 00:00:00+00:00,19.12,no2,2020-06-11 00:00:00+00:00
2106817,54.09323,10.240596,2020-06-11 00:00:00+00:00,2.0,no2,2020-06-11 00:00:00+00:00
2106856,51.03147,7.010934,2020-06-11 00:00:00+00:00,39.8,no2,2020-06-11 00:00:00+00:00
2106864,49.869423,9.171544,2020-06-11 00:00:00+00:00,2.74,no2,2020-06-11 00:00:00+00:00
2106865,52.33468,14.52596,2020-06-11 00:00:00+00:00,5.5,no2,2020-06-11 00:00:00+00:00
2106923,51.21311,6.782565,2020-06-11 00:00:00+00:00,32.48,no2,2020-06-11 00:00:00+00:00
2106944,50.984875,11.019353,2020-06-11 00:00:00+00:00,10.51,no2,2020-06-11 00:00:00+00:00
2106982,52.99875,11.73846,2020-06-11 00:00:00+00:00,5.4,no2,2020-06-11 00:00:00+00:00
2106994,51.119514,13.675005,2020-06-11 00:00:00+00:00,9.88,no2,2020-06-11 00:00:00+00:00
2107015,52.42044,12.552303,2020-06-11 00:00:00+00:00,5.3,no2,2020-06-11 00:00:00+00:00
2107034,51.756477,14.327998,2020-06-11 00:00:00+00:00,7.5,no2,2020-06-11 00:00:00+00:00
2107091,43.35583,-4.06361,2020-06-10 01:00:00+00:00,3.0,no2,2020-06-10 01:00:00+00:00
2107123,36.660862,-6.1144943,2018-10-12 21:50:00+00:00,23.0,no2,2018-10-12 21:50:00+00:00
2107145,41.509724,-5.746389,2020-06-05 22:00:00+00:00,16.0,no2,2020-06-05 22:00:00+00:00
2107159,38.175026,-3.0051491,2018-10-12 22:00:00+00:00,30.0,no2,2018-10-12 22:00:00+00:00
2107208,39.634167,-0.26583332,2020-06-10 21:00:00+00:00,6.0,no2,2020-06-10 21:00:00+00:00
2107214,36.179436,-5.3769693,2018-10-12 22:00:00+00:00,0.0,no2,2018-10-12 22:00:00+00:00
2107238,43.43917,-4.85,2020-06-10 06:00:00+00:00,1.52,no2,2020-06-10 06:00:00+00:00
2107349,41.645557,-4.7302775,2020-06-05 22:00:00+00:00,25.0,no2,2020-06-05 22:00:00+00:00
2107472,40.33972,-3.73583,2020-06-10 01:00:00+00:00,13.0,no2,2020-06-10 01:00:00+00:00
2107540,40.478333,-3.7113888,2020-06-05 22:00:00+00:00,17.0,no2,2020-06-05 22:00:00+00:00
2107589,28.09905,-17.12051,2020-05-23 09:00:00+00:00,1.0,no2,2020-05-23 09:00:00+00:00
2107606,38.47278,-6.92361,2020-06-10 06:00:00+00:00,2.64,no2,2020-06-10 06:00:00+00:00
2107651,37.388077,-5.9914894,2018-10-12 22:00:00+00:00,10.0,no2,2018-10-12 22:00:00+00:00
2108233,49.02132,1.1483164,2020-06-11 00:00:00+00:00,3.7,no2,2020-06-11 00:00:00+00:00
2108272,47.331547,-2.1516268,2020-06-11 00:00:00+00:00,3.1,no2,2020-06-11 00:00:00+00:00
2108599,49.065838,5.785555,2020-06-10 23:00:00+00:00,7.2,no2,2020-06-10 23:00:00+00:00
2108606,49.91802,1.0739719,2020-06-11 00:00:00+00:00,6.0,no2,2020-06-11 00:00:00+00:00
2108625,44.54863,6.067302,2020-06-11 00:00:00+00:00,7.5,no2,2020-06-11 00:00:00+00:00
2109064,45.9864,4.719281,2017-07-17 18:00:00+00:00,17.4,no2,2017-07-17 18:00:00+00:00
2109168,-21.277094,55.403057,2020-06-10 21:00:00+00:00,0.3,no2,2020-06-10 21:00:00+00:00
2109244,48.06941,-0.76769215,2020-06-11 00:00:00+00:00,5.9,no2,2020-06-11 00:00:00+00:00
2109542,49.40054,1.0988282,2020-06-11 00:00:00+00:00,6.5,no2,2020-06-11 00:00:00+00:00
2109625,16.25067,-61.52795,2020-06-10 23:00:00+00:00,17.3,no2,2020-06-10 23:00:00+00:00
2109792,49.020203,1.1387135,2016-12-05 17:00:00+00:00,83.75,no2,2016-12-05 17:00:00+00:00
2109843,48.7067,2.4571977,2020-06-10 22:00:00+00:00,13.8,no2,2020-06-10 22:00:00+00:00
2110077,54.986404,-1.595362,2020-06-11 00:00:00+00:00,5.0,no2,2020-06-11 00:00:00+00:00
2111251,52.2985,0.290917,2020-06-11 01:00:00+00:00,6.0,no2,2020-06-11 01:00:00+00:00
2111303,53.34633,-2.844333,2020-06-11 00:00:00+00:00,8.0,no2,2020-06-11 00:00:00+00:00
2112560,22.357222,114.12972,2020-06-11 01:00:00+00:00,47.1,no2,2020-06-11 01:00:00+00:00
2112822,22.611967,88.34742,2020-06-10 15:30:00+00:00,9.15,no2,2020-06-10 15:30:00+00:00
2114117,28.725645,77.74967,2020-05-25 06:00:00+00:00,47.5,no2,2020-05-25 06:00:00+00:00
2114129,17.460102,78.33436,2020-06-10 22:45:00+00:00,19.6,no2,2020-06-10 22:45:00+00:00
2114894,24.762518,84.982346,2020-06-11 01:30:00+00:00,8.61,no2,2020-06-11 01:30:00+00:00
2115244,29.472351,77.719406,2020-06-10 10:00:00+00:00,14.8,no2,2020-06-10 10:00:00+00:00
2115319,8.5637,76.8865,2020-06-11 01:30:00+00:00,12.7,no2,2020-06-11 01:30:00+00:00
2115789,28.530785,77.271255,2020-06-11 01:00:00+00:00,44.7,no2,2020-06-11 01:00:00+00:00
2116452,40.41194,17.28389,2020-06-10 23:00:00+00:00,5.06,no2,2020-06-10 23:00:00+00:00
2116561,43.89333,12.91889,2020-06-10 22:00:00+00:00,21.5,no2,2020-06-10 22:00:00+00:00
2117325,41.531387,12.946111,2020-06-10 23:00:00+00:00,9.0,no2,2020-06-10 23:00:00+00:00
2117419,40.575,9.69444,2020-06-10 18:00:00+00:00,1.694,no2,2020-06-10 18:00:00+00:00
2117511,44.80801,8.31031,2020-06-10 23:00:00+00:00,5.0,no2,2020-06-10 23:00:00+00:00
2117590,42.45194,14.1975,2020-06-10 23:00:00+00:00,6.0,no2,2020-06-10 23:00:00+00:00
2117927,39.066666,9.008889,2020-06-10 18:00:00+00:00,1.9847,no2,2020-06-10 18:00:00+00:00
2118394,41.464024,12.913039,2020-04-04 22:00:00+00:00,4.0,no2,2020-04-04 22:00:00+00:00
2118934,45.29475,8.04339,2020-06-10 23:00:00+00:00,15.0,no2,2020-06-10 23:00:00+00:00
2119064,44.76335,9.05243,2020-06-04 03:00:00+00:00,3.0,no2,2020-06-04 03:00:00+00:00
2119387,42.572594,12.961982,2020-04-04 22:00:00+00:00,5.0,no2,2020-04-04 22:00:00+00:00
2119494,43.55472,10.32972,2020-06-10 22:00:00+00:00,23.0,no2,2020-06-10 22:00:00+00:00
2119529,42.42206,12.109125,2020-04-04 22:00:00+00:00,1.0,no2,2020-04-04 22:00:00+00:00
2119559,45.36722,9.705,2020-06-10 22:00:00+00:00,16.633312,no2,2020-06-10 22:00:00+00:00
2119963,19.2669,-98.886,2018-12-17 15:00:00+00:00,0.035,no2,2018-12-17 15:00:00+00:00
2120176,53.2465,6.60894,2020-06-11 00:00:00+00:00,6.95,no2,2020-06-11 00:00:00+00:00
2120463,51.5935,4.82494,2020-06-11 00:00:00+00:00,19.67,no2,2020-06-11 00:00:00+00:00
2120755,51.932,4.22802,2020-06-11 00:00:00+00:00,11.3,no2,2020-06-11 00:00:00+00:00
2120804,50.9844,5.82223,2020-06-11 00:00:00+00:00,26.0,no2,2020-06-11 00:00:00+00:00
2122785,52.160774,21.039167,2017-01-08 07:00:00+00:00,41.0,no2,2017-01-08 07:00:00+00:00
